Category;Source;subtitle;article_text;Link
0;El Universal;Debemos jalar todos parejo: Cienfuegos;"Debemos jalar todos parejo: Cienfuegos
El presidente Enrique Peña Nieto sentenció que el gobierno federal y las Fuerzas Armadas se mantendrán en Chiapas y Oaxaca —entidades afectadas por el terremoto del pasado *NUMBER* de septiembre que dejó *NUMBER* mil damnificados y afectó a *NUMBER* millones de personas— ""hasta lograr que estén de pie"".
En la comida que ofreció la Secretaría de la Defensa Nacional a soldados, pilotos y marinos que participaron en el desfile militar de ayer, el mandatario subrayó que las Fuerzas Armadas, históricamente, han trabajado a favor de las grandes causas del país.
""Sobre todo, [para] apoyar de manera muy solidaria a las familias que más lo han necesitado en momentos muy difíciles, en donde la fuerza de la naturaleza se ha dejado sentir, sea por contingencias climatológicas, sea por sismos, como el que últimamente resentimos, el pasado *NUMBER* de septiembre"", dijo.
En el Campo Militar Número *NUMBER*, el Jefe del Ejecutivo reconoció la labor del Ejército, Fuerzas Aérea y Marina Armada por ""su inmediata y oportuna"" presencia en Chiapas y Oaxaca, las principales afectadas por el sismo del *NUMBER* de septiembre pasado.
Tras recordar que en las visitas que ha realizado durante la última semana a estas dos entidades ha constatado la presencia comprometida de los militares en respaldo de la población afectada. ""En nombre de todas ellas, expreso a ustedes gratitud y reconocimiento por su entrega en favor de apoyo a quienes más lo necesitan"".
Hizo notar que durante el Desfile Militar que se realizó como parte de los festejos por el *NUMBER* Aniversario de la Independencia Nacional, el contingente que integra el Plan DN-III y el Plan Marina, que están insertos dentro del Plan MX de Protección Civil, no estuvieron presentes, ""porque lo están donde deben de estarlo: con las familias que lo necesitan"".
Destacó que ""hoy nos aprestamos para hacer, entre todos"", que converja en lo que será la reconstrucción de la vivienda y del patrimonio que perdieron muchas familias en estas dos entidades, y reactivar, también, la actividad económica en estos dos estados. Y habremos de permanecer ahí hasta que logremos, realmente, que las zonas afectadas nuevamente estén de pie"".
Tras destacar su cariño y admiración por las fuerzas castrenses del país, el Presidente recordó que hace tres años, al participar por primera vez, sin previo aviso en esta comida, el secretario de la Defensa Nacional, Salvador Cienfuegos, dijo que ""los acalambró"" al llegar al convivio.
""Esta palabra, que entiendo que es una palabra común en los términos militares. Sí los acalambré y ya desde entonces dejé de acalambrarlos, porque ya para mí resulta algo bien de privilegio y de orgullo poderme encontrar con ustedes"".
""Me siento muy cercano a nuestras Fuerzas Armadas desde que asumí la Presidencia de la República, y así hemos actuado en congruencia apoyando el esfuerzo que tienen las instituciones armadas"".
 Son muchos los retos. En su intervención, el general Cienfuegos enfatizó que el Presidente de la República ""ha sido muy puntual al expresar que son muchos los retos que enfrentamos, y es desde la corresponsabilidad que debemos de actuar en un país tan vasto y plural como el nuestro. Los esfuerzos aislados resultan insuficientes, tenemos que jalar todos parejo"".
Puso énfasis en que las Fuerzas Armadas ""seguiremos jalando parejo con el Presidente de la República, con las instituciones, y con los mexicanos, porque unidos todos, jalando parejo, somos la gran fuerza que sacará adelante al país"".
Destacó que muchos de los contingentes participantes en el desfile saldrán este domingo para incorporarse a sus unidades, y posteriormente, a las actividades de recuperación de las zonas afectadas por el sismo en los estados de Chiapas y Oaxaca.";http://www.eluniversal.com.mx/nacion/seguridad/debemos-jalar-todos-parejo-cienfuegos
0;Proceso;El priista Alfredo del Mazo repudia las bodas gay y el aborto legal;"El priista Alfredo del Mazo repudia las bodas gay y el aborto legal
El candidato a la gubernatura del Estado de México por el PRI, Alfredo del Mazo, se pronunció en contra de los matrimonios entre personas del mismo sexo y de que éstos puedan adoptar niños para formar una familia.
Entrevistado en el programa radiofónico ""Así las Cosas"" en W Radio conducido por Gabriela Warkentin y Javier Risco, al final de una serie de preguntas con respuestas a botepronto, Del Mazo también se manifestó en contra de la despenalización del aborto.
Durante la entrevista radiofónica en la que se tocaron temas como la inseguridad, el desempleo, la desigualdad social y la violencia hacia grupos vulnerables como las mujeres y las personas LGBT (Lesbianas, Gays, Bisexuales y Trans), el priista rechazó de manera tajante las bodas gay, que aún no han sido legalizadas en el Estado de México a pesar de que en *NUMBER* la Suprema Corte de Justicia de la Nación (SCJN) ya resolvió que es ""inconstitucional"" no legislar al respecto.
Al ser cuestionado sobre si respaldaba el matrimonio de personas del mismo sexo, Del Mazo dijo que no porque estaba a favor de los derechos de la familia. Señaló que estaba casado y tenía cuatro hijos.
También se pronunció en contra de la adopción por parejas de lesbianas o gays y de la despenalización por la intervención del embarazo, con lo cual hubo reacciones del auditorio que criticó duramente al candidato del PRI al gobierno del Estado de México, por su presunta falta de respeto a los derechos humanos.";https://www.proceso.com.mx/484935/priista-alfredo-del-mazo-repudia-las-bodas-gay-aborto-legal
0;Proceso;"""Justicia e igualdad, no salarios rosas"", reclaman mujeres en Edomex al gobierno de Alfredo del Mazo";"""Justicia e igualdad, no salarios rosas"", reclaman mujeres en Edomex al gobierno de Alfredo del Mazo TOLUCA, Edomex (apro).- ""Queremos justicia, seguridad, no tarjetas rosas"", planteó desde Ecatepec -uno de los municipios del país más peligrosos para la mujer, a pesar de la alerta por violencia de género- la Red de Mujeres Construyendo una Nueva República (RMCNR).
Justicia e igualdad, fueron los reclamos de una centena de activistas, en el marco del Día Internacional de la Mujer, quienes con cruces rosas y pancartas recordaron por las calles: ""Nos están matando, el Estado es responsable"", ""Ni más, ni menos: sólo igualdad, los mismos derechos"".
Tan sólo en Ecatepec, la RMCNR contabiliza *NUMBER* de *NUMBER* feminicidios registrados en la entidad en lo que va de *NUMBER*, aunque la cifra puede ser superior, ""pues no hay semana que no aparezcan al menos tres o cuatro cuerpos desmembrados, con señales de tortura y/o violadas, ya sea en las calles, en el canal de desagüe o en el cerro"".
Marisol López Cruz, presidenta del Movimiento de Mujeres Frida Kahlo A.C., advirtió que ""hoy más que nunca las mujeres tenemos conciencia y poco a poco hemos ganado terreno frente a los gobiernos patriarcales y misóginos, como el del Estado de México"".
A través de la historia, prosiguió, ""nos han sometido… la justicia, respeto, igualdad y equidad nos han sido negados desde el principio de los tiempos"".
Exigió voluntad de los gobernantes para brindar al sector femenino las garantías, reclamadas, pues advirtió que lastiman la indiferencia, impunidad y complicidad de las autoridades.
""A las mujeres nos siguen criminalizando y culpando con justificaciones tan burdas como irnos con el novio, o por el simple hecho de ser mujeres. Las mujeres no estamos peleadas con los hombres ni queremos ocupar sus lugares, sencillamente queremos se nos dé el reconocimiento que merecemos"", expuso.
En tanto, Luz María Hernández precisó que la RMCNR surge de la necesidad de organizar a la sociedad para exigir que los derechos de las mujeres se respeten, sin distingo de partidos, ni fobias o filas, a fin de extirpar la violencia contra las mujeres.
Entre las propuestas que la red abandera, se encuentra la incorporación de la transversalidad del género en la agenda nacional, con una perspectiva comunitaria.
En la marcha, realizada el miércoles de la Clínica *NUMBER* del IMSS de Xalostoc a la escultura ""El vigilante"", participaron mujeres de municipios como Nezahualcóyotl, Tecámac, Tlalnepantla, Naucalpan, Ixtapaluca, Amecameca, Atlacomulco, Chimalhuacán y Tultepec.";https://www.proceso.com.mx/525334/justicia-e-igualdad-no-salarios-rosas-reclaman-mujeres-en-edomex-al-gobierno-de-alfredo-del-mazo
0;HUFFPOST;Es mentira que el agua se vaya a privatizar: Conagua;"Es mentira que el agua se vaya a privatizar: Conagua
El organismo gubernamental explica la estrategia para garantizar el abasto de agua en el país.
La Comisión Nacional del Agua (Conagua) afirmó que las reservas de agua por decreto aseguran que el agua disponible en las cuencas sea para las futuras generaciones y para el cuidado del medio ambiente.
En un comunicado, aseguró que cualquier interpretación contraria a los diez Decretos de Reserva de agua publicados el pasado *NUMBER* de junio en el Diario Oficial de la Federación ""solo busca desorientar y mal informar a la población"".
Destacó que en esos decretos claramente se expresa el destino medio ambiental y de uso público urbano que garantiza el consumo humano de *NUMBER* millones de habitantes en una proyección a *NUMBER* años.
Explicó que con estos decretos, *NUMBER* de las *NUMBER* cuencas del país habrán de preservar sus ecosistemas en las condiciones que hoy conocemos, gracias a que se garantiza el escurrimiento de agua en los ríos para tal fin, ya que el principal motor de la captación de agua son estos ecosistemas.
Se prevé que la reserva de agua pueda ayudar a amortiguar también el cambio climático, pues se conservarán lugares emblemáticos que no hay en ningún otro lugar del planeta, como la Selva Lacandona en Chiapas y no se afectan derechos y concesiones de otros usuarios, ya que versa sobre el agua disponible.
Con esto y con diversas medidas, destacó la Conagua, México supera en *NUMBER* por ciento las recomendaciones internacionales en cuanto al volumen de agua asociado a caudal ecológico, colocando al país entre naciones previsoras ambientalmente.
Los decretos mencionados son resultado de un largo proceso donde participaron diferentes actores sociales, representados en los Consejos de Cuenca para poder hacer uso de la disponibilidad de agua ya existente en las cuencas involucradas y destinarla exclusivamente para la población y preservación del medio ambiente.";https://www.huffingtonpost.com.mx/2018/06/18/mentira-que-el-agua-se-vaya-a-privatizar-conagua_a_23462179/
1;La otra opinion;Maduro financia campaña de AMLO, acusa diputado venezolano;"VIDEO: Maduro financia campaña de AMLO, acusa diputado venezolano
El diputado a la Asamblea Nacional de Venezuela, Rafael Ramírez Colina, denunció el ""uso indiscriminado"" de recursos públicos del país para supuestamente financiar la campaña del eterno aspirante a la presidencia de México, Andrés Manuel López Obrador.
Publicidad
Según el parlamentario venezolano, un documento del partido de Gobierno contiene información sobre las ""pretensiones"" del Ejecutivo nacional de influir en los resultados electorales de otros países.
""Este documento (con fecha *NUMBER* de diciembre de *NUMBER*) reposa en las páginas oficiales del PSUV con la intención de decirle al Gobierno de Nicolás Maduro cómo comportarse a nivel internacional"", aseguró.";https://www.laotraopinion.com.mx/video-maduro-financia-campana-de-amlo-acusa-diputado-venezolano/
1;El Ruinaversal;Rosario Robles se integra al equipo de Meade y desaparecen los fondos de campaña;"Rosario Robles se integra al equipo de Meade y desaparecen los fondos de campaña
CDMX.- El lunes pasado se anunció que la titular de la Secretaría de Desarrollo Agrario, Territorial y Urbano (Sedatu) Rosario Robles, dejaría su puesto para integrarse al equipo de campaña del candidato José Antonio Meade, por sugerencia y recomendación del presidente Peña Nieto.
A pesar de las acusaciones en su contra de desviar mil trescientos millones de pesos de la Secretaría de Desarrollo Social (SEDESOL), Peña aseguró que Chayo ha sido es una pieza importante durante todo su mandato.
Con algunas reservas, Meade permitió a Robles integrarse a su equipo de campaña, y aunque todo comenzó bien, los problemas iniciaron este miércoles cuando al revisar las cuentas del partido se percataron que misteriosamente todos los fondos habían desaparecido.
Preocupados, iniciaron una investigación para descubrir facturas por la compra de mil playeras impresas con el nombre de Meade por el importe de USD*NUMBER* millones de pesos, treinta autobuses rentados por adelantado para transportar a los acarreados con valor de USD*NUMBER* millones de pesos, facturas por concepto de tortas de queso de puerco y frutsis por USD*NUMBER* millones de pesos, y varias más por frascos de café y sobrecitos de crema con un total de USD*NUMBER* millones de pesos, acabándose así todo el presupuesto.
Se percataron que las facturas estaban a nombre de Rosario Robles, a quien de inmediato cuestionaron, y aunque al principio negó las acusaciones de las cuales era objeto, posteriormente aceptó haber desviado los USD*NUMBER* millones. Robles relató con lágrimas en los ojos que padece cleptomanía y por su enfermedad se le ha hecho tradición desviar recursos, asegurando que devolverá el dinero.
Por su parte, Meade manifestó que ha quedado sorprendido sus grandes aptitudes para robar dinero en tiempo record, y de ganar la presidencia la pondrá al frente del Banco de México para hacer crecer la economía del país.";http://www.elruinaversal.com/2018/02/24/rosario-robles-se-integra-al-equipo-de-meade-y-desaparecen-los-fondos-de-campana/
0;HUFFPOST;¿Carmen Salinas se puede quedar sin curul por no tener título profesional?;"¿Carmen Salinas se puede quedar sin curul por no tener título profesional?
#Verificado2018 revisó si la iniciativa de reforma para sumar el título profesional a los requisitos para ser diputado federal, afectaría a Carmen Salinas.
Ni Carmen Salinas ni ningún otro diputado sería destituido de su cargo en caso de que se aprobara la iniciativa de reforma a la Constitución, presentada por Sonia Rocha, senadora panista, para sumar el título profesional a los requisitos para ser diputado federal.
El portal de Argumento Político re-publicó la nota titulada ""De aprobarse INICIATIVA de la senadora ""no más diputados sin título; Carmen salinas y más de *NUMBER* Diputados del PRI podrían darlos de baja de su cargo' (sic)"". La nota originalmente fue publicada el *NUMBER* de marzo de *NUMBER*, cuando Rocha Acosta presentó una iniciativa para reformar el artículo *NUMBER* de la Constitución Política de los Estados Unidos Mexicanos, con la finalidad de que el título profesional sea requisito de elegibilidad para las diputaciones federales —actualmente el artículo no establece nivel de escolaridad—.
Desde entonces, la iniciativa permanece en la congeladora del Senado.
Consultado por Verificado *NUMBER* sobre el tema, Guillermo Ávila, de Fundar, Centro de Análisis e Investigación, refiere que en el caso de que la iniciativa de reforma constitucional sea aprobada, no habría destitución de diputados actuales porque ""el texto de la iniciativa no propone la retroactividad y ninguna ley se puede aplicar en forma retroactiva, es decir, esta tendría que aplicarse para los siguientes diputados"". Por esta razón, la nota de Argumento Político resulta falsa.
Esta iniciativa de reforma para Guillermo Ávila es, además, discriminatoria: ""No tendría que establecerse ese requisito porque puede ser catalogado como discriminatorio para las personas que quieran postularse para ser legislador, ya sea como senadores o diputados, en principio todas las personas tenemos el derecho a ser votados y participar activamente en la vida política del país, y una de las formas de hacerlo es postulándose para ser representante popular"".
El portal Argumento Político también ha publicado otras fake news que han sido detectadas por el equipo de Verificado *NUMBER*, como ""Falso, que el NYT deslindó de corrupción a algún político mexicano"" y ""¿Javier Lozano dijo que si le bajan el sueldo se dedicaría a robar? Falso"".";https://www.huffingtonpost.com.mx/2018/03/20/carmen-salinas-se-puede-quedar-sin-curul-por-no-tener-titulo-profesional_a_23390446/
1;El Ruinaversal;Nuevo León inicia trámites para independizarse de la República Mexicana;"Nuevo León inicia trámites para independizarse de la República Mexicana
Nuevo León.- El gobernador de Nuevo León, Jaime Rodríguez ""El Bronco"", citó a los medios a una conferencia para informar que su estado acaba de iniciar de manera oficial los trámites necesarios para ""poder independizarse de la República Mexicana"".
Jaime señaló que si todo sale bien, para mediados del *NUMBER* Nuevo León será un país independiente que ya no tendrá ninguna relación con México.
El Bronco aceptó que la pasada decisión del Reino Unido de separarse de la Unión Europea, así como los constantes conflictos que el gobierno de México tiene con Estados Unidos por culpa de Donald Trump, fueron las razones que los motivaron a tomar la decisión de convertirse en un país independiente.
Rodríguez además señaló además que el *NUMBER*% de los regios consideran ""que su estado tiene lo necesario para convertirse en una potencia mundial"", pero no podrán lograrlo si siguen afiliados a México:
""Para nadie es un secreto que nosotros somos los que le damos de comer a todo México. Nuevo León sería una de las potencias mundiales si no fuera porque tenemos que estar manteniendo a los estados más pobres de este país.
Ya estamos hartos de que frenen nuestro crecimiento: somos muy diferentes a las demás regiones de esta nación, además física y mentalmente tampoco tenemos nada que ver con los aztecas, nosotros parecemos europeos en todos los aspectos"", comentó.
El gobernador señala que según varios estudios, está comprobado que si se independizan de México en solo unos años Nuevo León será una potencia más poderosa que China o Japón:
""El problema compadre es que como pertenecemos a la República Mexicana los demás estados nos roban y usan nuestro dinero para salir del hoyo en el que siempre se encuentran (y en el que constantemente vuelven a caer) porque no tienen la inteligencia que nosotros.
Como regio nativo te puedo decir que desde generaciones atrás ya estamos hartos de mantener a los mexicanos, especialmente a los chilangos huevones que se quejan de todo pero no hacen nada para sobresalir, no tienen nuestra visión ni nuestras ganas de triunfar. Los regios trabajamos todo el tiempo y lo mejor, sabemos invertir nuestro dinero, es por eso que el ahorro es algo muy importante para nosotros.
Aquí solo gastamos lo necesario y guardamos lo demás, eso ha provocado que tengamos un fondo millonario y podamos invertirlo para (en caso de ganar la independencia) transformarnos en una potencia de la noche a la mañana y comenzar a triunfar"", confesó.
El gobernador señala que un *NUMBER*% de los regios ya firmó la petición de independencia y advierte que ""si no se salen por las buenas se saldrán por las malas"": ""Si no nos dan la independencia por las buenas nos vamos a volver huevones como los chilangos y los demás estados. No vamos a trabajar para que entonces si este país se vaya a la quiebra porque de nosotros dependen. Ya están advertidos, o nos dan la independencia o destruiremos el país porque para nadie es un secreto que nosotros somos lo que lo mantenemos de pie a los demás estados"", puntualizó.";http://www.elruinaversal.com/2018/03/26/nuevo-leon-inicia-tramites-para-independizarse-de-la-republica-mexicana/
0;CNNespañol;Las relaciones entre la Casa Blanca y los medios, en punto de quiebre, mientras Spicer busca un reemplazo;"Las relaciones entre la Casa Blanca y los medios, en punto de quiebre, mientras Spicer busca un reemplazo
(CNNMoney) - Cinco meses después del inicio de la presidencia de Donald Trump, las relaciones entre la Casa Blanca y los periodistas penden de un hilo.
La Casa Blanca enfrenta a diario críticas de los medios de comunicación por su decisión de reducir la frecuencia de las ruedas de prensa y por sostener algunas de estas fuera de cámara, privando al público de ver a los funcionarios de la Casa Blanca de responder las preguntas.
Entre tanto, la Casa Blanca se ha vuelto extremadamente crítica con los medios de comunicación por lo que los funcionarios del gobierno describen como informes sesgados y sensacionalistas por parte de periodistas de gran prestigio.
En medio está un equipo de comunicaciones excesivamente sobrecargado y con poco personal que ha gastado más de un mes buscando sin éxito nuevo personal para ayudar a aliviar parte de la presión. Hasta el momento, toda esa búsqueda ha revelado que la gente que la Casa Blanca quiere no está interesado en el trabajo y que las personas que están interesadas en el trabajo no es lo que quiere la Casa Blanca.
En medio de este caos, la Oficina de Prensa de la Casa Blanca ha optado por una estrategia ad-hoc intentando molestar a los medios —el lenguaje que se usa en la Casa Blanca es mucho más fuerte— y hacerlos ver ridículos. Pasan varios días sin una sesión informativa, y cuando la frustración de los medios sobre la falta de acceso a la información alcanza un punto álgido, vuelve a haber una rueda de prensa convencional. Al día siguiente puede haber una sesión sin cámaras, empezando de nuevo el proceso.
El resultado es una tóxica relación entre la Casa Blanca, que cree que la prensa debería ser menos conflictiva, y los medios, que creen que su trabajo es ser conflictivos. Ambos creen que el otro lado está actuando de mala fe, y ambos están perdiendo el respeto por el otro. Y la desgastada relación está ocupando cada vez más el tiempo de todo el mundo creando una distracción de temas más importantes para el público en general.
Entre tanto, el presidente Trump continúa atacando a los medios de comunicación en comunicaciones públicas incluso cuando los alaba en privado.
""Nunca nos intimidaremos por las corporaciones de medios deshonestas que dirán y harán todo para hacer que la gente los vea en sus pantallas o lograr que las personas paguen por sus fallidos periódicos"", dijo Trump en un evento en Iowa este miércoles.
En su viaje de regreso a Washington, Trump volvió al Air Force One y sostuvo un encuentro de *NUMBER* minutos sin cámaras con los periodistas.";https://cnnespanol.cnn.com/2017/06/23/las-relaciones-entre-la-casa-blanca-y-los-medios-en-punto-de-quiebre-mientras-spicer-busca-un-reemplazo/
1;Exclusivas Puebla;"Cierra la Academia de Policía ""Ignacio Zaragoza"" en Puebla; EU deja de enviar dinero";"Cierra la Academia de Policía ""Ignacio Zaragoza"" en Puebla; EU deja de enviar dinero
A seis años de su creación durante el sexenio de Rafael Moreno Valle, este fin de semana fue cerrada la Academia Nacional de Formación y Desarrollo Policial Puebla ""General Ignacio Zaragoza"", ubicada en camino a Alpuyeca, la cual se construyó con recursos del gobierno de los Estados Unidos de Norteamérica, a través de la Iniciativa Mérida.
Esto significa que está parada la realización de exámenes de control de confianza para los agentes estatales, y tampoco se impartirán cursos ni capacitaciones a servidores relacionados con la función de la seguridad pública.
La información fue dada a conocer por un grupo de policías que ahí laboraban y que a partir del viernes pasado comenzaron a ser reubicados en diversas áreas de la Secretaría de Seguridad Pública del estado, bajo el mando de Jesús Morales.
Los declarantes desmintieron que los cambios al interior de la dependencia obedezcan a una ""reingeniería"" en su organigrama, como lo informó el gobierno del estado, tras señalar que estos se deben a que la autoridad estadunidense dejó de enviar recursos al gobierno de Puebla.
A casi una década de este convenio, el secretario de Gobernación federal (Segob), Miguel Ángel Osorio Chong, reveló en febrero pasado que la Iniciativa Mérida ""está en su fase terminal"", por lo que ese y otros apoyos no pueden ser motivo de presión en la relación con el gobierno de EU.
En *NUMBER* la Academia Nacional de Formación y Desarrollo Policial Puebla recibió *NUMBER* millones de pesos del gobierno de EU, y en ella agentes del Buró Federal de Investigaciones (FBI, por sus siglas en inglés) entrenarán a uniformados mexicanos.
Esto desató diversas protestas por parte de agrupaciones civiles, como el Frente por la Defensa de la Patria y de la Red Ciudadana por la Paz y la Justicia, vinculadas al Movimiento de Regeneración Nacional (Morena), quienes acusaron que el centro no servirá para el adiestramiento policiaco, sino como ""base de operaciones militares de EU"".
Este miércoles, confiaron que alrededor de un centenar de agentes e instructores, quienes aplicaban exámenes de control de confianza, comenzaron a sacar equipos y mobiliario del centro de adiestramiento.
Para este viernes, los policías estatales informaron que la Academia de Los Encinos –como también se le conoce– quedó cerrada.
Por esta razón, revelaron que el personal que entrenaba a policías estatales y federales, así como bomberos, ministeriales y penitenciarios fue reubicado en diferentes áreas de la Secretaría de Seguridad Pública.
""Los cambios son porque cerró la Academia Ignacio Zaragoza, en Alpuyeca, porque no hay recursos. Sabemos que Estados Unidos dejó de enviar recursos a Puebla"", revelaron las fuentes.
Algunos instructores, dijeron, fueron reubicados como mandos de especiales de la Secretaría de Seguridad Pública. Otros los mandaron a áreas operativas a la Policía Ministerial.
En ese sentido, confirmó que no hay despido de personal para evitar conflictos al interior de la dependencia, a un año de que concluya la gestión del gobierno de Antonio Gali Fayad.
Al último, señalaron que el gobierno del estado no ha hecho oficial el cierre de la Academia ""Ignacio Zaragoza"", y que esperan se haga público en esta semana.
La Iniciativa Mérida es un proyecto internacional de seguridad establecido por EU en acuerdo con México y los países de Centroamérica para combatir el narcotráfico y el crimen organizado.
El acuerdo fue aceptado por el Congreso de EU y activado por el presidente George Bush el *NUMBER* de junio de *NUMBER*.";http://exclusivaspuebla.com.mx/cierra-la-academia-de-policia-ignacio-zaragoza-en-puebla-eu-deja-de-enviar-dinero/
0;Forbes;Meade admite derrota electoral ante López Obrador;"Meade admite derrota electoral ante López Obrador
De acuerdo con las tendencias, fue Andrés Manuel López Obrador quien obtuvo la mayoría electoral, dijo el candidato priista.
El candidato presidencial, José Antonio Meade, anticipó su derrota en la elección presidencial de México.
""Reconozco que las tendencias del voto no nos favorecen"", declaró el representante de la coalición Todos por México desde el Comité Ejecutivo Nacional del Partido Revolucionario Institucional (PRI).
El partido esperará los resultados finales de las autoridades para monitorear el resto de elección, pero con la información que hay, la coalición no es la triunfadora en el proceso, admitió el exsecretario de Hacienda.
""De acuerdo a las tendencias, fue Andrés Manuel López Obrador, quien obtuvo la mayoría. En general, la responsabilidad del poder ejecutivo, y por el bien de México, le deseo el mayor de los éxitos"".
El político comentó que la campaña ha sido el mayor reto de mi vida, de sus valores, capacidades y corazón.
El candidato priista señaló que el partido tiene grandes retos y oportunidades, y que deberán capitalizarlas.
""Se va entregar un país con una economía fuerte y sana que lleva *NUMBER* trimestres de crecimiento positivo"".
Meade aseguró que la actual administración dio pie a la más alta generación de empleo de la historia, con finanzas públicas sanas, que apostó por la educación para ganarle terreno a la pobreza extrema.
El político comentó que la próxima administración deberá trabajar en contra de la impunidad y a favor de la justicia seguridad y violencia del país, con salud para todos y sin pobreza, con oportunidades para mujeres y jóvenes.
""Le deseo mucho éxito al nuevo gobierno"", añadió.";https://www.forbes.com.mx/meade-reconoce-derrota-y-desea-suerte-a-amlo/
1;Retroceso;"""Los ninis"" más ricos y poderosos del país: Hijos de AMLO";"""Los ninis"" más ricos y poderosos del país: Hijos de AMLO
CRONICA: Andres Manuel
López Obrador, quien ha
hecho pública todo tipo
de señalamientos en contra de
la corrupción e impunidad,
hoy ya salió el peine. Sus hijos
han sido descubiertos en un
set de fotografías que les
mostramos a continuación
que son ""Los ninis"" más ricos
y poderosos de todo México.
En esta fotografía se aprecia a
Andrés Manuel López Obrador
junto a su hijo, del otro lado
tenemos a la misma persona
pero dentro de una vehículo
Lamborginy que está valuado
en más de *NUMBER* millón de dólares.
No sólo son los lujos que se da
su familia si no que también,
van por la calle, antros, bares,
derrochando todo tipo de
dinero de diferentes
denominaciones en dólares y
así mismo gastan ese dinero
en sexo y alcohol.
No es la primera vez que los
hijos de Andrés Manuel son
sorprendidos despilfarrando
el dinero de todos los
mexicanos.";https://retroceso.com/2018/05/26/los-ninis-mas-ricos-y-poderosos-del-pais-hijos-de-amlo/
1;HispanTV;Ministro israelí urge a matar palestinos para poner fin a la violencia;"Ministro israelí urge a matar palestinos para poner fin a la violencia
El ministro israelí de educación, Naftali Bennett, llamó el martes a matar a los palestinos que realicen ataques de represalia contra los soldados y colonos israelíes en los territorios palestinos ocupados.
""Nuestra estrategia contra la escalada de violencia en Cisjordania y Jerusalén (Al-Quds) se asienta en dos pilares fundamentales: primero, matar a los atacantes palestinos y, segundo, destruir sus viviendas"", declaró Bennett en una entrevista concedida a la televisión israelí.
En declaraciones similares, el pasado *NUMBER* de octubre, un rabino israelí animó a las fuerzas de seguridad del régimen de Tel Aviv a acabar con la vida de los palestinos heridos en los enfrentamientos palestino-israelíes.";https://www.hispantv.com/noticias/palestina/71869/naftali-bennett-pide-matar-palestinos-cisjordania-qods-jerusalem
1;Fisgon Politico;"El Gasolinazo se hizo ""por amor a México"" Pepe Meade";"El Gasolinazo se hizo ""por amor a México"" Pepe Meade
El Gasolinazo se hizo por ""Amor a México"", así lo señaló en entrevista Banquetera Pepe Meade, el padre del Gasolinazo.
 El candidato del PRI afirmó ayer que el alza en el precio de las gasolinas es un hecho con el que ""ganan nuestros hijos"", al no desperdiciar la riqueza petrolera, sino utilizarla para invertir y dar apoyo a quienes más lo necesitan. ""Gana primero el hecho de que ya no estemos artificialmente manipulando un precio, gana el hecho de que empezamos ya a manejar los precios en la economía de México como se manejan en el resto del mundo; ganan en el largo plazo nuestros hijos, yo tengo tres y quisiera decirles que no desperdiciamos la riqueza petrolera, que no la utilizamos para dar un apoyo artificial a los que más tienen, sino que la utilizamos para invertir, para dar apoyos a quienes lo ocupan, para traducirlo en menor deuda, en mayor fortaleza, y decirle así a mis hijos que hicimos un buen uso de esa riqueza. Gana por lo tanto el país en la medida en que dejamos de usar recursos públicos escasos para dar un apoyo artificial y además regresivo"", dijo Meade en entrevista televisiva.
Al preguntarle sobre el impacto social y político que ha dejado el anuncio del aumento en el precio de los combustibles, el titular de Hacienda enfatizó que si se hubiera tenido otra alternativa se habría tomado, y precisó que de no haber tal incremento implicaría recortar el gasto en salud, en educación, así como gastar en apoyos para la gasolina dos veces los recursos del programa Prospera.
""De las alternativas que teníamos enfrente, ésta (el aumento) es no solamente la más responsable, sino la que nos permite cuidar de mejor manera el apoyo que estamos llevando a los que más lo necesitan sin incurrir en una práctica artificial que nos hubiera costado dinero, que hubiera sido seguramente más popular pero irresponsable e injusta con los que menos tienen"", aseguró Meade.
""En México se consumen un poquito más de *NUMBER* millones de litros todos los días, somos el cuarto consumidor más importante de gasolinas por persona en todo el mundo, pero de los *NUMBER* millones, menos de *NUMBER* millones los consumen los tres deciles más bajos (de la población)"", abundó.";https://fisgonpolitico.com/el-gasolinazo-se-hizo-por-amor-a-mexico-pepe-meade/
